folioviv,foliohog,numren,mes_dia,clave,gasto,gasto_tri
22005530806,1,01,220314,B003B,22,282.85
22005530806,1,01,220315,B003B,22,282.85
22005530806,1,01,220319,B003B,22,282.85
22005530806,1,01,220318,B003B,22,282.85
22005530806,1,01,220317,B003B,22,282.85
22005530806,1,01,220316,B003B,22,282.85
22005671702,1,02,220613,B003B,110,1414.28
22005671702,1,02,220614,B003B,110,1414.28
22005671702,1,02,220611,B003B,22,282.85
22005671702,1,05,220617,B003B,22,282.85
22005671702,1,05,220616,B003B,22,282.85
22005671702,1,05,220615,B003B,22,282.85
22005671702,1,05,220614,B003B,22,282.85
22005671702,1,05,220613,B003B,22,282.85
22005671702,1,03,220617,B003B,44,565.71
22005671702,1,03,220616,B003B,44,565.71
22005671702,1,03,220614,B003B,44,565.71
22005671702,1,03,220613,B003B,44,565.71
22005671702,1,03,220611,B003B,44,565.71
22005671702,1,02,220615,B003B,33,424.28
22005671702,1,02,220616,B003B,110,1414.28
22005671702,1,02,220617,B003B,88,1131.42
22005671704,1,02,220616,B003B,22,282.85
22005671704,1,02,220617,B003B,22,282.85
22005671704,1,02,220614,B003B,22,282.85
22005671704,1,02,220613,B003B,22,282.85
22005671706,1,02,220617,B003B,44,565.71
22005671706,1,02,220614,B003B,44,565.71
22005671706,1,02,220615,B003B,44,565.71
22005671706,1,01,220615,B003B,11,141.42
22005671706,1,01,220611,B003B,11,141.42
22005671706,1,02,220611,B003B,44,565.71
22005671706,1,02,220616,B003B,44,565.71
22005671706,1,01,220613,B003B,55,707.14
22006661601,1,04,220606,B003B,22,282.85
22006661601,1,04,220603,B003B,22,282.85
22006661601,1,04,220602,B003B,22,282.85
22006661601,1,04,220601,B003B,22,282.85
22006661601,1,04,220607,B003B,22,282.85
22007202903,1,02,221012,B003B,22,282.85
22007202903,1,02,221009,B003B,22,282.85
22007202903,1,01,221015,B003B,11,141.42
22007202903,1,02,221015,B003B,11,141.42
22007202904,1,01,221013,B003B,22,282.85
22007202904,1,01,221014,B003B,22,282.85
22007202904,1,02,221009,B003B,22,282.85
22007202904,1,02,221015,B003B,22,282.85
22007202904,1,01,221009,B003B,22,282.85
22007202904,1,01,221010,B003B,22,282.85
22007202904,1,01,221011,B003B,22,282.85
22007202904,1,01,221012,B003B,22,282.85
22007202904,1,01,221015,B003B,22,282.85
22007202905,1,03,221013,B003B,22,282.85
22007202905,1,03,221015,B003B,22,282.85
22007202905,1,03,221014,B003B,22,282.85
22007202905,1,03,221012,B003B,22,282.85
22007202905,1,03,221011,B003B,22,282.85
22007202905,1,03,221010,B003B,22,282.85
22007202905,1,03,221009,B003B,22,282.85
22007202905,1,02,221015,B003B,22,282.85
22007202905,1,02,221014,B003B,22,282.85
22007202905,1,02,221013,B003B,22,282.85
22007202905,1,02,221012,B003B,22,282.85
22007202905,1,02,221011,B003B,22,282.85
22007202905,1,02,221010,B003B,22,282.85
22007202905,1,02,221009,B003B,22,282.85
22007631801,1,03,220623,B003B,11,141.42
22007631801,1,03,220621,B003B,22,282.85
22007631801,1,03,220627,B003B,22,282.85
22007631803,1,02,220627,B003B,44,565.71
22007631803,1,03,220621,B003B,22,282.85
22007631803,1,04,220627,B003B,22,282.85
22007631803,1,04,220624,B003B,22,282.85
22007631803,1,04,220623,B003B,22,282.85
22007631803,1,04,220622,B003B,22,282.85
22007631803,1,04,220621,B003B,22,282.85
22007631803,1,03,220627,B003B,22,282.85
22007631803,1,03,220625,B003B,22,282.85
22007631803,1,03,220624,B003B,22,282.85
22007631803,1,03,220623,B003B,22,282.85
22007631803,1,03,220622,B003B,22,282.85
22007631803,1,02,220625,B003B,44,565.71
22007631803,1,02,220624,B003B,44,565.71
22007631803,1,02,220623,B003B,44,565.71
22007631803,1,02,220622,B003B,44,565.71
22007631803,1,02,220621,B003B,44,565.71
22007631803,1,04,220625,B003B,22,282.85
22007631806,1,01,220624,B003B,22,282.85
22007631806,1,01,220623,B003B,22,282.85
22007631806,1,01,220622,B003B,22,282.85
22007631806,1,01,220627,B003B,22,282.85
22007631806,1,01,220621,B003B,22,282.85
22008041301,1,04,220506,B003B,22,282.85
22008041301,1,04,220507,B003B,22,282.85
22008041301,1,03,220502,B003B,22,282.85
22008041301,1,03,220503,B003B,22,282.85
22008041301,1,03,220504,B003B,22,282.85
22008041301,1,03,220505,B003B,22,282.85
22008041301,1,03,220506,B003B,22,282.85
22008041301,1,03,220507,B003B,22,282.85
22008041301,1,04,220502,B003B,22,282.85
22008041301,1,04,220503,B003B,22,282.85
22008041301,1,04,220504,B003B,22,282.85
22008041301,1,04,220505,B003B,22,282.85
22008041302,1,02,220505,B003B,22,282.85
22008041302,1,04,220507,B003B,22,282.85
22008041302,1,02,220502,B003B,22,282.85
22008041302,1,01,220507,B003B,22,282.85
22008041302,1,02,220507,B003B,22,282.85
22008041302,1,03,220502,B003B,22,282.85
22008041302,1,03,220503,B003B,22,282.85
22008041302,1,03,220504,B003B,22,282.85
22008041302,1,03,220505,B003B,22,282.85
22008041302,1,03,220506,B003B,22,282.85
22008041302,1,03,220507,B003B,22,282.85
22008041302,1,04,220502,B003B,22,282.85
22008041302,1,04,220503,B003B,22,282.85
22008041302,1,04,220504,B003B,22,282.85
22008041302,1,04,220505,B003B,22,282.85
22008041302,1,04,220506,B003B,22,282.85
22008041302,1,02,220503,B003B,22,282.85
22008041304,1,01,220506,B003B,22,282.85
22008041304,1,01,220505,B003B,22,282.85
22008041304,1,01,220504,B003B,22,282.85
22008041304,1,01,220503,B003B,22,282.85
22008041304,1,01,220507,B003B,22,282.85
22008041304,1,01,220502,B003B,22,282.85
22008041305,1,03,220504,B003B,22,282.85
22008041305,1,03,220503,B003B,22,282.85
22008041305,1,03,220506,B003B,22,282.85
22008041305,1,04,220502,B003B,22,282.85
22008041305,1,04,220503,B003B,22,282.85
22008041305,1,04,220504,B003B,22,282.85
22008041305,1,04,220505,B003B,22,282.85
22008041305,1,04,220506,B003B,22,282.85
22008041305,1,03,220502,B003B,22,282.85
22008041305,1,01,220502,B003B,22,282.85
22008041305,1,01,220503,B003B,22,282.85
22008041305,1,01,220505,B003B,22,282.85
22008041305,1,01,220506,B003B,22,282.85
22008041305,1,02,220502,B003B,22,282.85
22008041305,1,02,220503,B003B,22,282.85
22008041305,1,02,220504,B003B,22,282.85
22008041305,1,02,220505,B003B,22,282.85
22008041305,1,02,220506,B003B,22,282.85
22008041305,1,03,220505,B003B,22,282.85
22008041306,1,02,220502,B003B,22,282.85
22008162002,1,01,220712,B003B,44,565.71
22008162002,1,03,220713,B003B,22,282.85
22008162002,1,03,220712,B003B,22,282.85
22008162002,1,01,220713,B003B,44,565.71
22008982101,1,02,220722,B003B,44,565.71
22008982101,1,01,220727,B003B,22,282.85
22008982101,1,01,220726,B003B,22,282.85
22008982101,1,01,220725,B003B,22,282.85
22008982101,1,01,220721,B003B,22,282.85
22008982101,1,01,220723,B003B,22,282.85
22008982101,1,01,220722,B003B,22,282.85
22008982101,1,02,220723,B003B,44,565.71
22008982104,1,02,220724,B003B,22,282.85
22008982104,1,02,220725,B003B,22,282.85
22008982104,1,02,220727,B003B,11,141.42
22008982104,1,03,220721,B003B,33,424.28
22008982104,1,03,220724,B003B,22,282.85
22008982104,1,03,220727,B003B,11,141.42
22008982104,1,02,220723,B003B,22,282.85
22008982104,1,02,220721,B003B,33,424.28
22008982104,1,01,220727,B003B,11,141.42
22008982104,1,01,220726,B003B,55,707.14
22008982104,1,01,220725,B003B,44,565.71
22008982104,1,01,220724,B003B,22,282.85
22008982104,1,01,220723,B003B,88,1131.42
22008982104,1,01,220721,B003B,33,424.28
22008982104,1,01,220722,B003B,22,282.85
22008982105,1,01,220725,B003B,11,141.42
22008982105,1,01,220726,B003B,11,141.42
22008982105,1,01,220724,B003B,11,141.42
22008982105,1,03,220724,B003B,11,141.42
22008982105,1,03,220726,B003B,11,141.42
22008982105,1,03,220725,B003B,11,141.42
22009433101,1,01,221104,B003B,22,282.85
22009433101,1,01,221103,B003B,22,282.85
22009433101,1,01,221102,B003B,22,282.85
22009433101,1,01,221101,B003B,22,282.85
22009433101,1,01,221031,B003B,22,282.85
22009433101,1,01,221029,B003B,22,282.85
22009433103,1,03,221102,B003B,22,282.85
22009433103,1,03,221104,B003B,22,282.85
22009433103,1,01,221102,B003B,22,282.85
22009433103,1,01,221104,B003B,22,282.85
22009433103,1,01,221101,B003B,22,282.85
22009433103,1,03,221101,B003B,22,282.85
22009433103,1,03,221031,B003B,22,282.85
22009433103,1,01,221031,B003B,22,282.85
22009433104,1,01,221103,B003B,22,282.85
22009433105,1,04,221031,B003B,44,565.71
22009433105,1,04,221029,B003B,22,282.85
22009433105,1,04,221101,B003B,22,282.85
22009433105,1,04,221104,B003B,22,282.85
22009433106,1,02,221102,B003B,22,282.85
22009433106,1,03,221104,B003B,22,282.85
22009433106,1,02,221104,B003B,22,282.85
22009433106,1,02,221103,B003B,22,282.85
22009433106,1,03,221102,B003B,22,282.85
22009523503,1,01,221213,B003B,22,282.85
22009523503,1,01,221212,B003B,22,282.85
22009523503,1,01,221210,B003B,22,282.85
22009523503,1,01,221209,B003B,22,282.85
22009523503,1,01,221208,B003B,22,282.85
22009523503,1,01,221214,B003B,22,282.85
22009523504,1,02,221213,B003B,22,282.85
22009523504,1,02,221214,B003B,22,282.85
22009523504,1,02,221208,B003B,22,282.85
22009523504,1,02,221209,B003B,22,282.85
22009523504,1,02,221210,B003B,22,282.85
22009523504,1,02,221212,B003B,22,282.85
22009613504,1,02,221214,B003B,22,282.85
22009613504,1,02,221210,B003B,22,282.85
22009613504,1,02,221209,B003B,22,282.85
22009613504,1,02,221208,B003B,22,282.85
22009613504,1,01,221214,B003B,22,282.85
22009613504,1,01,221213,B003B,22,282.85
22009613504,1,02,221211,B003B,22,282.85
22009613504,1,02,221213,B003B,22,282.85
22009613504,1,02,221212,B003B,22,282.85
22009613504,1,01,221208,B003B,22,282.85
22009613504,1,01,221209,B003B,22,282.85
22009613504,1,01,221210,B003B,22,282.85
22009613504,1,01,221211,B003B,22,282.85
22009613504,1,01,221212,B003B,22,282.85
22009613505,1,04,221213,B003B,22,282.85
22009613505,1,04,221214,B003B,22,282.85
22009613505,1,04,221209,B003B,22,282.85
22009613505,1,04,221210,B003B,22,282.85
22009613505,1,04,221212,B003B,22,282.85
22009613505,1,04,221208,B003B,22,282.85
22009640401,1,03,220208,B003B,44,565.71
22009640401,1,03,220205,B003B,44,565.71
22009640401,1,03,220204,B003B,44,565.71
22009640401,1,03,220202,B003B,44,565.71
22009640401,1,03,220203,B003B,44,565.71
22009640406,1,04,220208,B003B,22,282.85
22009640406,1,04,220207,B003B,22,282.85
22009640406,1,04,220205,B003B,22,282.85
22009640406,1,04,220204,B003B,22,282.85
22009640406,1,01,220205,B003B,22,282.85
22009640406,1,02,220202,B003B,22,282.85
22009640406,1,05,220205,B003B,22,282.85
22009640406,1,02,220204,B003B,22,282.85
22009640406,1,02,220205,B003B,22,282.85
22009640406,1,02,220207,B003B,22,282.85
22009640406,1,02,220208,B003B,22,282.85
22009640406,1,04,220202,B003B,22,282.85
22009640406,1,04,220203,B003B,22,282.85
22009640406,1,02,220203,B003B,22,282.85
22010090901,1,02,220324,B003B,22,282.85
22010090901,1,02,220325,B003B,22,282.85
22010090901,1,02,220328,B003B,22,282.85
22010090901,1,02,220329,B003B,44,565.71
22010090901,1,02,220323,B003B,22,282.85
22010090902,1,02,220325,B003B,44,565.71
22010090902,1,02,220324,B003B,44,565.71
22010090902,1,02,220323,B003B,44,565.71
22010090902,1,01,220328,B003B,4,51.42
22010090902,1,03,220329,B003B,22,282.85
22010090902,1,03,220328,B003B,22,282.85
22010090902,1,03,220327,B003B,22,282.85
22010090902,1,03,220326,B003B,22,282.85
22010090902,1,03,220325,B003B,22,282.85
22010090902,1,01,220327,B003B,4,51.42
22010090902,1,01,220325,B003B,8,102.85
22010090902,1,01,220323,B003B,8,102.85
22010090902,1,02,220326,B003B,22,282.85
22010090902,1,02,220327,B003B,22,282.85
22010090902,1,02,220328,B003A,33,424.28
22010090902,1,02,220329,B003B,44,565.71
22010090902,1,03,220324,B003B,44,565.71
22010090902,1,03,220323,B003B,22,282.85
22010090904,1,01,220326,B003B,22,282.85
22010090904,1,01,220328,B003B,22,282.85
22010090904,1,01,220325,B003B,22,282.85
22010090904,1,01,220324,B003B,22,282.85
22010090904,1,01,220323,B003B,22,282.85
22010282205,1,02,220802,B003B,11,141.42
22010282206,1,02,220801,B003B,44,565.71
22010282206,1,01,220806,B003B,44,565.71
22010282206,1,01,220805,B003B,44,565.71
22010282206,1,01,220804,B003B,22,282.85
22010282206,1,02,220803,B003B,44,565.71
22010282206,1,01,220802,B003B,44,565.71
22010282206,1,01,220801,B003B,44,565.71
22010282206,1,02,220805,B003B,44,565.71
22010282206,1,02,220804,B003B,44,565.71
22010282206,1,02,220802,B003B,44,565.71
22010282206,1,01,220803,B003B,44,565.71
22010583401,1,02,221129,B003B,22,282.85
22010583401,1,01,221130,B003B,22,282.85
22010583401,1,01,221129,B003B,22,282.85
22010583401,1,02,221202,B003B,22,282.85
22010583401,1,02,221203,B003B,22,282.85
22010583401,1,02,221204,B003B,22,282.85
22010583401,1,02,221130,B003B,33,424.28
22010583401,1,02,221201,B003B,22,282.85
22010583403,1,02,221202,B003B,22,282.85
22010583403,1,02,221203,B003B,22,282.85
22010583403,1,02,221128,B003B,22,282.85
22010583403,1,02,221129,B003B,22,282.85
22010583403,1,02,221130,B003B,22,282.85
22010583403,1,02,221201,B003B,22,282.85
22010583404,1,03,221128,B003B,22,282.85
22010583404,1,03,221129,B003B,22,282.85
22010583404,1,03,221130,B003B,22,282.85
22010583404,1,03,221203,B003B,22,282.85
22010583404,1,03,221204,B003B,22,282.85
22010583405,1,01,221202,B003B,22,282.85
22010583405,1,01,221203,B003B,22,282.85
22010583405,1,01,221201,B003B,22,282.85
22010583405,1,01,221130,B003B,22,282.85
22010583405,1,01,221129,B003B,22,282.85
22010583405,1,01,221128,B003B,22,282.85
22010583405,1,01,221204,B003B,66,848.57
22010592001,1,01,220711,B003B,22,282.85
22010592001,1,01,220716,B003B,22,282.85
22010592001,1,01,220715,B003B,44,565.71
22010592001,1,01,220714,B003B,22,282.85
22010592001,1,01,220712,B003B,22,282.85
22010592001,1,01,220713,B003B,22,282.85
22010592002,1,01,220711,B003B,44,565.71
22010592002,1,03,220715,B003B,22,282.85
22010592002,1,03,220714,B003B,22,282.85
22010592002,1,03,220713,B003B,22,282.85
22010592002,1,03,220712,B003B,22,282.85
22010592002,1,03,220711,B003B,22,282.85
22010592002,1,01,220712,B003B,44,565.71
22010592002,1,01,220715,B003B,44,565.71
22010592002,1,01,220714,B003B,44,565.71
22010592002,1,01,220713,B003B,44,565.71
22010592003,1,06,220712,B003B,22,282.85
22010592003,1,06,220713,B003B,22,282.85
22010592003,1,06,220714,B003B,22,282.85
22010592003,1,06,220715,B003B,22,282.85
22010592005,1,01,220711,B003B,44,565.71
22010592005,1,02,220711,B003B,22,282.85
22010592005,1,01,220715,B003B,11,141.42
22010592005,1,02,220713,B003B,22,282.85
22010592005,1,02,220714,B003B,22,282.85
22010592005,1,04,220715,B003B,11,141.42
22010592005,1,05,220715,B003B,11,141.42
22010592005,1,02,220712,B003B,22,282.85
22011031204,1,05,220422,B003B,22,282.85
22011031204,1,05,220426,B003B,22,282.85
22011031204,1,05,220425,B003B,22,282.85
22011031204,1,05,220428,B003B,22,282.85
22011031204,1,05,220427,B003B,22,282.85
22011031206,1,02,220422,B003B,22,282.85
22011031206,1,02,220425,B003B,22,282.85
22011031206,1,02,220426,B003B,22,282.85
22011031206,1,02,220427,B003B,22,282.85
22011031206,1,02,220428,B003B,22,282.85
22011222203,1,05,220803,B003B,22,282.85
22011222203,1,05,220802,B003B,22,282.85
22011222203,1,05,220801,B003B,22,282.85
22011222203,1,04,220805,B003B,22,282.85
22011222203,1,04,220803,B003B,22,282.85
22011222203,1,05,220805,B003B,22,282.85
22011222203,1,04,220802,B003B,22,282.85
22011222203,1,04,220801,B003B,22,282.85
22011222205,1,03,220803,B003B,22,282.85
22011222205,1,03,220806,B003B,22,282.85
22011222205,1,03,220731,B003B,22,282.85
22011222205,1,03,220801,B003B,22,282.85
22011222205,1,03,220802,B003B,22,282.85
22011370803,1,01,220315,B003B,22,282.85
22011370803,1,01,220314,B003B,22,282.85
22011381606,1,06,220607,B003B,22,282.85
22011381606,1,04,220602,B003B,22,282.85
22011381606,1,04,220603,B003B,22,282.85
22011381606,1,04,220604,B003B,22,282.85
22011381606,1,04,220601,B003B,22,282.85
22011381606,1,04,220607,B003B,22,282.85
22011381606,1,05,220601,B003B,22,282.85
22011381606,1,05,220602,B003B,22,282.85
22011381606,1,05,220603,B003B,22,282.85
22011381606,1,05,220604,B003B,22,282.85
22011381606,1,05,220607,B003B,22,282.85
22011381606,1,06,220601,B003B,22,282.85
22011381606,1,06,220602,B003B,22,282.85
22011381606,1,06,220603,B003B,22,282.85
22011381606,1,06,220604,B003B,22,282.85
22011642903,3,01,221014,B003B,22,282.85
22011642903,3,01,221013,B003B,22,282.85
22011642903,3,01,221015,B003B,22,282.85
22011642903,3,01,221012,B003B,44,565.71
22011642903,3,01,221011,B003B,22,282.85
22011642903,3,01,221010,B003B,22,282.85
22011642903,3,01,221009,B003B,22,282.85
22011642903,2,02,221015,B003B,22,282.85
22011642903,2,02,221009,B003B,22,282.85
22011642903,2,01,221015,B003B,22,282.85
22011642903,2,01,221009,B003B,22,282.85
22011642903,1,01,221009,B003B,22,282.85
22011642903,1,01,221010,B003B,22,282.85
22011642903,1,01,221012,B003B,22,282.85
22011642903,1,01,221013,B003B,22,282.85
22011642905,1,03,221014,B003B,22,282.85
22011642905,1,03,221011,B003B,22,282.85
22011642905,1,03,221012,B003B,22,282.85
22011642905,1,05,221015,B003B,22,282.85
22011642905,1,03,221010,B003B,22,282.85
22011642905,1,03,221013,B003B,22,282.85
22011642906,2,01,221011,B003B,22,282.85
22011642906,2,01,221013,B003B,22,282.85
22011642906,2,01,221015,B003B,22,282.85
22012411002,1,01,220403,B003B,22,282.85
22012411002,1,03,220406,B003B,11,141.42
22012411002,1,03,220405,B003B,11,141.42
22012411002,1,03,220404,B003B,66,848.57
22012411002,1,03,220403,B003B,11,141.42
22012411002,1,03,220402,B003B,22,282.85
22012411002,1,02,220408,B003B,11,141.42
22012411002,1,02,220407,B003B,11,141.42
22012411002,1,02,220406,B003B,11,141.42
22012411002,1,02,220405,B003B,11,141.42
22012411002,1,02,220404,B003B,46,591.42
22012411002,1,02,220402,B003B,11,141.42
22012411002,1,01,220408,B003B,22,282.85
22012411002,1,01,220407,B003B,22,282.85
22012411002,1,01,220406,B003B,22,282.85
22012411002,1,01,220405,B003B,22,282.85
22012411002,1,01,220404,B003B,84,1079.99
22012411002,1,03,220407,B003B,11,141.42
22012411002,1,01,220402,B003B,22,282.85
22012411002,1,04,220408,B003B,46,591.42
22012411002,1,03,220408,B003B,11,141.42
22012411002,1,04,220402,B003B,46,591.42
22012411002,1,04,220403,B003B,46,591.42
22012411002,1,04,220404,B003B,46,591.42
22012411002,1,04,220405,B003B,44,565.71
22012411002,1,04,220406,B003B,46,591.42
22012411002,1,04,220407,B003B,46,591.42
22012411003,1,03,220407,B003B,22,282.85
22012411003,1,03,220408,B003B,22,282.85
22012411003,1,03,220402,B003B,22,282.85
22012411003,1,03,220406,B003B,22,282.85
22012411003,1,03,220405,B003B,22,282.85
22012411003,1,03,220404,B003B,22,282.85
22012411004,1,01,220408,B003B,22,282.85
22012411004,1,02,220405,B003B,22,282.85
22012411004,1,04,220405,B003B,22,282.85
22012411004,1,01,220406,B003B,22,282.85
22012411004,1,01,220403,B003B,22,282.85
22012411004,1,01,220402,B003B,22,282.85
22012411004,1,01,220405,B003B,22,282.85
22012470703,1,05,220308,B003B,11,141.42
22012470703,1,05,220303,B003B,11,141.42
22012470703,1,03,220309,B003B,11,141.42
22012470703,1,03,220304,B003B,11,141.42
22012470703,1,03,220307,B003B,11,141.42
22012470703,1,03,220308,B003B,11,141.42
22012470703,1,03,220303,B003B,11,141.42
22012470704,1,02,220303,B003B,22,282.85
22012470704,1,02,220304,B003B,22,282.85
22012470704,1,02,220305,B003B,22,282.85
22012470704,1,02,220307,B003B,22,282.85
22012470704,1,02,220308,B003B,22,282.85
22012470704,1,02,220309,B003B,22,282.85
22012470704,1,03,220303,B003B,22,282.85
22012470704,1,03,220304,B003B,22,282.85
22012470704,1,03,220307,B003B,22,282.85
22012470704,1,03,220308,B003B,22,282.85
22012470704,1,03,220309,B003B,22,282.85
22012470704,1,04,220303,B003B,22,282.85
22012470704,1,04,220304,B003B,22,282.85
22012470704,1,04,220307,B003B,22,282.85
22012470704,1,04,220308,B003B,22,282.85
22012470704,1,04,220309,B003B,22,282.85
22012572601,1,01,220913,B003B,22,282.85
22012572601,1,01,220912,B003B,22,282.85
22012572601,1,01,220909,B003B,22,282.85
22012572601,1,01,220910,B003B,22,282.85
22012572601,1,01,220914,B003B,22,282.85
22012572601,1,04,220915,B003B,22,282.85
22012572601,1,02,220909,B003B,22,282.85
22012572601,1,04,220909,B003B,22,282.85
22012572601,1,04,220912,B003B,22,282.85
22012572601,1,04,220913,B003B,22,282.85
22012572601,1,04,220914,B003B,22,282.85
22012572601,1,01,220915,B003B,22,282.85
22012572605,1,01,220914,B003B,22,282.85
22012572605,1,01,220913,B003B,22,282.85
22012572605,1,01,220909,B003B,22,282.85
22012572605,1,01,220915,B003B,22,282.85
22012572605,1,01,220912,B003B,22,282.85
22012572606,1,03,220909,B003B,22,282.85
22012572606,1,03,220912,B003B,22,282.85
22012572606,1,03,220913,B003B,22,282.85
22012572606,1,03,220914,B003B,22,282.85
22012572606,1,04,220909,B003B,22,282.85
22012572606,1,04,220912,B003B,22,282.85
22012572606,1,04,220913,B003B,22,282.85
22012572606,1,04,220914,B003B,22,282.85
22012572606,1,04,220915,B003B,22,282.85
22012572606,1,03,220915,B003B,22,282.85
22012672504,1,01,220901,B003B,22,282.85
22012672504,1,01,220902,B003B,22,282.85
22012672504,1,01,220903,B003B,22,282.85
22012672504,1,01,220905,B003B,22,282.85
22012672504,1,02,220830,B003B,22,282.85
22012672504,1,02,220831,B003B,22,282.85
22012672504,1,02,220901,B003B,22,282.85
22012672504,1,02,220902,B003B,22,282.85
22012672504,1,02,220903,B003B,22,282.85
22012672504,1,02,220905,B003B,22,282.85
22012672504,1,03,220830,B003B,22,282.85
22012672504,1,03,220831,B003B,22,282.85
22012672504,1,03,220901,B003B,22,282.85
22012672504,1,03,220902,B003B,22,282.85
22012672504,1,03,220903,B003B,22,282.85
22012672504,1,03,220905,B003B,22,282.85
22012672504,1,01,220830,B003B,22,282.85
22012672504,1,01,220831,B003B,22,282.85
22012672505,1,04,220830,B003B,44,565.71
22012672505,1,04,220905,B003B,44,565.71
22012672505,1,04,220903,B003B,44,565.71
22012672505,1,04,220902,B003B,44,565.71
22012672505,1,04,220901,B003B,44,565.71
22012672505,1,04,220831,B003B,44,565.71
22012672506,1,04,220903,B003B,22,282.85
22012672506,1,04,220905,B003B,22,282.85
22012672506,1,03,220901,B003B,22,282.85
22012672506,1,03,220902,B003B,22,282.85
22012672506,1,03,220830,B003B,22,282.85
22012672506,1,04,220902,B003B,22,282.85
22012672506,1,04,220901,B003B,22,282.85
22012672506,1,04,220831,B003B,22,282.85
22012672506,1,03,220831,B003B,22,282.85
22012672506,1,03,220905,B003B,22,282.85
22012672506,1,03,220903,B003B,22,282.85
22012672506,1,04,220830,B003B,22,282.85
22013162801,1,01,220929,B003B,11,141.42
22013162802,1,05,220930,B003B,22,282.85
22013162802,1,05,221004,B003B,22,282.85
22013162802,1,05,221003,B003B,22,282.85
22013162802,1,05,221002,B003B,22,282.85
22013162802,1,01,221005,B003B,22,282.85
22013162802,1,02,220929,B003B,22,282.85
22013162802,1,02,220930,B003B,22,282.85
22013162802,1,02,221001,B003B,11,141.42
22013162802,1,03,220930,B003B,22,282.85
22013162802,1,03,221001,B003B,22,282.85
22013162802,1,03,221004,B003B,22,282.85
22013162802,1,03,221005,B003B,22,282.85
22013162802,1,04,220929,B003B,22,282.85
22013162802,1,04,221003,B003B,22,282.85
22013162802,1,04,221004,B003B,22,282.85
22013162802,1,05,220929,B003B,22,282.85
22013162802,1,05,221005,B003B,22,282.85
22013162802,1,05,221001,B003B,22,282.85
22013162803,1,03,221003,B003B,22,282.85
22013162803,1,03,221005,B003B,22,282.85
22013162803,1,03,221004,B003B,22,282.85
22013162803,1,03,220930,B003B,22,282.85
22013162803,1,03,220929,B003B,22,282.85
22013162805,1,04,221001,B003B,33,424.28
22013162806,1,02,221001,B003B,22,282.85
22013162806,1,02,220930,B003B,22,282.85
22013162806,1,02,220929,B003B,22,282.85
22013162806,1,02,221005,B003B,22,282.85
22013162806,1,02,221002,B003B,22,282.85
22013162806,1,02,221003,B003B,22,282.85
22013162806,1,02,221004,B003B,22,282.85
22013251402,1,01,220514,B003B,22,282.85
22013251402,1,01,220512,B003B,22,282.85
22013251402,1,01,220513,B003B,22,282.85
22013251403,1,02,220513,B003B,33,424.28
22013251403,1,02,220516,B003B,22,282.85
22013251403,1,02,220517,B003B,22,282.85
22013251403,1,02,220518,B003B,44,565.71
22013251404,1,02,220514,B003B,22,282.85
22013251404,1,02,220512,B003B,22,282.85
22013251405,1,01,220512,B003B,22,282.85
22013251405,1,02,220512,B003B,22,282.85
22013251405,1,02,220517,B003B,22,282.85
22013520702,1,01,220306,B003B,22,282.85
22013520703,1,01,220303,B003B,44,565.71
22013520703,1,01,220304,B003B,44,565.71
22013520703,1,01,220306,B003B,22,282.85
22013520703,1,01,220308,B003B,22,282.85
22013520703,1,01,220309,B003B,44,565.71
22013520703,1,02,220304,B003B,44,565.71
22013520703,1,03,220309,B003B,44,565.71
22013520704,1,01,220306,B003B,22,282.85
22013520704,1,01,220304,B003B,22,282.85
22013520704,1,03,220305,B003B,22,282.85
22013520704,1,03,220304,B003B,22,282.85
22013520704,1,03,220303,B003B,22,282.85
22013520704,1,02,220306,B003B,22,282.85
22013520704,1,01,220309,B003B,22,282.85
22013520704,1,01,220308,B003B,22,282.85
22013520704,1,01,220305,B003B,22,282.85
22013520704,1,05,220306,B003B,22,282.85
22013520704,1,04,220309,B003B,22,282.85
22013520704,1,04,220308,B003B,22,282.85
22013520704,1,04,220307,B003B,22,282.85
22013520704,1,03,220306,B003B,22,282.85
22013520704,1,03,220307,B003B,22,282.85
22013520704,1,01,220303,B003B,22,282.85
22013520704,1,03,220308,B003B,22,282.85
22013520704,1,03,220309,B003B,22,282.85
22013520704,1,04,220303,B003B,22,282.85
22013520704,1,04,220304,B003B,22,282.85
22013520704,1,04,220305,B003B,22,282.85
22013520704,1,04,220306,B003B,22,282.85
22013520704,1,01,220307,B003B,22,282.85
22013532601,1,02,220909,B003B,22,282.85
22013532601,1,01,220912,B003B,11,141.42
22013532601,1,03,220912,B003B,22,282.85
22013532601,1,02,220912,B003B,11,141.42
22013532601,1,01,220909,B003B,22,282.85
22013532603,1,01,220911,B003B,22,282.85
22013532603,1,01,220914,B003B,22,282.85
22013532603,1,01,220915,B003B,22,282.85
22013532603,1,01,220913,B003B,22,282.85
22013532603,1,01,220912,B003B,22,282.85
22013532603,1,01,220910,B003B,22,282.85
22013532603,1,01,220909,B003B,22,282.85
22013532604,1,03,220915,B003B,33,424.28
22013532604,1,03,220914,B003B,33,424.28
22013532604,1,03,220913,B003B,33,424.28
22013532604,1,03,220912,B003B,33,424.28
22013532604,1,03,220909,B003B,33,424.28
22013532604,1,03,220910,B003B,33,424.28
22013562802,1,01,221001,B003B,22,282.85
22013562802,1,01,221003,B003B,22,282.85
